"state";"district";"month";"1st";"2nd";"3rd";"4th";"5th";"6th";"7th";"8th";"9th";"10th";"11th";"12th";"13th";"14th";"15th";"16th";"17th";"18th";"19th";"20th";"21st";"22nd";"23rd";"24th";"25th";"26th";"27th";"28th";"29th";"30th";"31st"
"Meghalaya";"South West Khasi Hills";7;45.9201;22.407;3.66697;7.36432;0.908768;46.9394;2.5873;0.716654;2.09585;1.67733;8.19818;11.6185;1.77785;0.0961449;0.377647;1.3373;41.3773;51.2509;50.7971;65.3608;27.0425;8.57558;8.57276;77.1914;87.7918;3.39812;52.7111;2.35515;14.0684;0.0;0.0
"Meghalaya";"West Garo Hills";7;4.68217;0.456979;1.99605;0.0305629;0.00170493;15.5909;0.00256475;0.0012787;0.162631;0.00189368;0.679054;0.188032;1.90449;0.0320036;5.98447;0.309934;0.220897;2.38146;0.278421;39.9124;15.523;9.75136;2.54885;23.4367;2.50364;10.8867;0.166107;51.3661;0.681686;0.0;0.0
"Meghalaya";"West Jaintia Hills";7;13.8664;1.24601;26.6314;3.88364;3.11285;8.44926;1.42104;0.187477;0.217278;3.86792;3.84998;17.3899;0.282742;0.219628;0.964041;1.66775;8.25632;0.566135;5.22633;4.16814;2.22383;48.0561;0.764934;22.4771;17.7942;2.80131;7.86366;17.0096;31.5986;0.0;0.0
"Meghalaya";"West Khasi Hills";7;25.4854;12.6946;6.33797;5.76669;1.03762;22.1796;2.66671;0.425441;3.12065;3.48761;9.89205;17.8416;3.28715;4.4174;6.31848;5.41658;30.3626;23.8323;25.612;35.898;18.0907;6.95949;5.1704;43.1993;49.5295;7.72916;35.8859;5.41673;20.2294;0.0;0.0
"Mizoram";"Aizawl";7;3.59568;8.80618;43.2696;13.5983;2.99299;45.0044;39.3317;28.5795;0.678094;10.1527;25.8029;17.7064;6.15569;0.00677932;0.227085;1.14064;30.9727;9.69391;4.66735;3.94229;4.53864;11.2545;11.7912;10.8854;19.8792;15.4312;11.2181;0.198396;5.67315;0.0;0.0
"Mizoram";"Champhai";7;1.10965;7.12042;31.7598;5.65281;2.73984;24.2906;43.244;34.6825;0.778838;3.67799;11.646;7.53066;7.9131;0.0423857;0.200535;0.548924;8.4993;2.73038;1.48513;1.88383;1.99414;9.29321;15.5209;15.6251;22.4219;15.1057;11.0256;0.373049;7.66938;0.0;0.0
"Mizoram";"Kolasib";7;7.27275;9.28814;51.481;20.013;2.22462;69.8337;26.1167;17.2559;0.804599;13.6928;43.2196;27.8232;2.70805;0.0;0.219516;1.39359;59.9546;17.9853;7.72186;4.76785;7.71585;10.0844;6.37174;5.96321;13.9194;12.764;9.2573;0.00638193;2.40191;0.0;0.0
"Mizoram";"Lawngtlai";7;12.39;20.9098;5.78169;13.8722;0.0298323;45.2954;11.6514;23.7555;3.8719;3.41335;11.3026;27.556;6.46525;2.96992;4.06531;0.0;7.81683;5.35812;1.75963;0.725128;8.77683;5.47879;14.3268;24.8001;16.9525;8.69743;1.91955;0.587435;6.37223;0.0;0.0
"Mizoram";"Lunglei";7;5.26649;11.3821;23.769;7.40555;0.418984;30.4929;32.9548;49.661;2.72267;2.21456;10.4553;13.8756;10.0476;1.34178;1.82125;0.00627559;6.6232;3.07119;1.35344;0.512129;4.28132;7.6529;19.4843;24.3475;23.2249;19.328;11.8379;0.79076;10.19;0.0;0.0
"Mizoram";"Mamit";7;0.759015;12.63;38.2299;11.4926;4.44336;31.5844;60.5291;24.8076;0.229072;7.53976;20.2962;8.83883;8.30912;0.0157565;0.394311;1.80698;8.92511;4.28843;1.29128;2.68823;0.385793;13.5879;17.664;12.805;18.83;13.035;10.5988;0.191007;6.06593;0.0;0.0
"Mizoram";"Saiha";7;12.2978;20.3136;4.60766;13.4282;0.00032518;43.7138;9.9357;20.8604;3.53165;3.18969;11.1221;26.8029;5.90075;2.75594;3.79855;0.0;7.43552;5.20077;1.67658;0.689011;8.61916;5.3076;13.7278;24.0414;16.6438;7.35988;1.23697;0.527746;6.06701;0.0;0.0
"Mizoram";"Serchhip";7;0.969237;7.40653;32.3523;3.8857;1.97865;24.7928;50.9659;46.7217;1.30298;2.42164;9.85479;6.98442;10.3714;0.354596;0.531015;0.352989;4.55467;1.60029;0.948585;1.5898;1.06414;9.40178;19.3605;18.0747;24.458;18.7321;13.677;0.552216;9.89219;0.0;0.0
"Nagaland";"Dimapur";7;3.74362;12.5482;8.2901;7.1208;14.793;15.2579;0.425018;10.1966;0.0;4.17614;1.64619;1.45764;0.129696;0.0;0.0477316;4.04927;1.52809;15.5343;0.150622;1.98544;49.0899;18.0965;21.832;1.41645;16.1982;11.7584;11.8987;2.30749;10.5025;0.0;0.0
"Nagaland";"Kiphire";7;7.65978;5.59017;8.27331;12.6992;1.67303;1.0597;1.12858;14.0392;0.0;2.54301;0.0;0.596439;0.0;0.0;4.36273;0.559825;5.06579;7.44761;0.433439;3.75112;19.4487;3.36069;0.665765;0.0366147;28.971;6.79539;21.5159;0.472418;3.18748;0.0;0.0
"Nagaland";"Kohima";7;4.08271;12.3286;6.9605;7.93243;8.5985;1.85639;0.274685;11.2889;0.0;1.7139;0.0989745;0.0447017;2.1e-09;0.0;1.10237;0.0447017;3.63215;12.7694;0.0943422;3.91248;41.6656;1.75768;3.54692;0.0542728;15.0154;10.7957;9.59003;0.715153;4.4791;0.0;0.0
"Nagaland";"Longleng";7;27.5229;3.90683;12.9113;20.6666;0.000243329;1.66812;1.40389;63.9683;1.93406;7.99362;3.28696;26.1177;0.876508;4.36844;5.53028;20.3272;6.68235;6.04129;3.48418;3.67477;15.5028;16.3416;9.79427;6.25749;38.4434;6.76402;39.6309;4.3704;4.16435;0.0;0.0
"Nagaland";"Mokokchung";7;24.9489;6.32344;12.0415;23.0282;0.0548236;1.92593;2.00702;53.1606;1.49136;5.80933;0.850597;16.3514;0.475327;3.30575;7.88224;15.0218;8.50618;4.2592;4.23131;5.46805;15.3053;14.635;6.44382;3.82615;44.2124;4.30546;39.4763;2.93541;3.96336;0.0;0.0
"Nagaland";"Mon";7;21.022;1.31928;24.467;16.8023;0.0137648;1.17979;0.482647;39.2017;1.37844;35.5629;25.0716;12.9313;1.15914;6.81153;1.87685;12.7722;4.78224;20.6449;5.37143;16.6225;7.87402;13.2133;16.2778;13.3531;31.1143;18.9543;50.4126;5.04945;4.57993;0.0;0.0
"Nagaland";"Peren";7;3.53676;10.4972;12.3329;7.03543;15.4105;18.3615;1.61407;9.1626;0.286839;4.64125;1.92416;1.65692;0.134747;0.0;0.00106414;4.0316;0.45729;14.6123;0.264684;0.825934;45.1987;22.2146;25.456;3.62164;18.7925;12.164;12.2416;3.46128;12.9929;0.0;0.0
"Nagaland";"Phek";7;3.47046;5.93515;6.08439;6.00658;3.47004;0.63492;0.368712;8.46901;0.0;1.60276;0.0;0.0;0.0;0.0;1.47658;0.0;2.62664;8.38365;0.149979;2.64352;23.0253;1.06257;0.979218;0.0;15.1848;7.5469;10.4667;0.303019;2.79012;0.0;0.0
"Nagaland";"Tuensang";7;13.4061;5.18524;10.2402;16.8983;0.655471;1.4003;1.50043;28.2236;0.10236;4.03056;0.609472;6.88999;0.164344;0.29603;6.00929;6.37981;6.5298;6.0619;0.951859;4.11818;15.5375;7.4948;2.58729;1.02847;34.8573;5.60976;27.9556;1.25458;3.69042;0.0;0.0
"Nagaland";"Wokha";7;14.354;7.6027;10.7056;20.4838;2.77228;2.96312;1.82923;24.4629;0.340256;4.0396;0.433055;3.96129;0.0731108;0.52388;7.16535;3.9201;8.06767;5.87919;1.46173;4.9131;19.9081;7.00782;3.07708;1.69734;39.8046;4.62608;30.5468;1.35545;4.52855;0.0;0.0
"Nagaland";"Zunheboto";7;9.1492;5.49861;8.71921;14.7656;1.34635;1.2667;1.33409;16.3197;0.0;2.77525;0.0257095;1.22705;0.0297285;0.0;5.22912;1.12742;5.76513;6.90098;0.507936;3.9606;17.852;4.25001;0.993452;0.0699049;32.7652;6.24833;24.4793;0.659872;3.46774;0.0;0.0
"Odisha";"Anugul";7;1.58745;4.09369;6.98694;30.2307;9.33619;17.1652;8.03335;10.5226;14.6701;24.0239;8.43852;22.1354;19.3412;29.2799;16.4572;19.7664;40.4234;11.1154;15.0774;6.17226;2.95563;5.40207;14.4148;8.5362;9.71032;6.68003;1.60846;0.0270755;3.521;0.0;0.0
"Odisha";"Balangir";7;2.6491;28.3056;17.4882;10.2484;4.78295;9.11169;3.28268;4.13272;10.91;11.2792;2.16602;24.3382;19.131;16.7813;11.4728;2.50043;68.593;14.4118;2.06715;1.19911;1.43433;2.19666;14.9669;15.5954;7.16452;12.0008;0.590755;0.0251076;10.1902;0.0;0.0
"Odisha";"Baleshwar";7;8.247;22.6334;18.7946;2.312;0.467444;14.2963;6.37284;8.88961;4.88229;19.3486;9.35287;19.1348;9.21254;11.8703;18.6754;17.7523;13.1648;5.37302;2.33853;1.55648;1.02586;0.296995;19.6052;21.2627;19.4623;7.97177;5.1586;0.0;1.44934;0.0;0.0
"Odisha";"Bargarh";7;2.55596;19.7804;21.1747;10.7759;6.95554;21.4376;6.91321;5.78984;3.99149;11.5646;7.43034;18.1653;22.7976;33.8263;21.1985;20.5688;37.7157;23.0012;1.43084;2.08613;0.244072;3.83142;26.2332;42.6922;4.10123;5.69675;0.178874;0.013133;1.89478;0.0;0.0
"Odisha";"Bhadrak";7;6.67603;14.7455;37.0767;3.46741;1.91291;31.4615;3.36502;5.65881;6.73183;12.2349;7.07429;21.9781;15.2387;8.1702;18.9349;11.8994;8.25033;8.83822;4.37246;7.47492;1.07446;0.299311;20.076;12.2966;18.983;3.4462;2.15736;0.0;0.0;0.0;0.0
"Odisha";"Boudh";7;0.37445;28.0696;14.8154;44.1224;9.99006;18.0595;5.5693;2.60076;10.6297;9.14471;11.3624;22.5958;20.6512;34.1631;22.4922;9.76274;51.7584;36.4262;7.07898;6.45227;3.7793;5.23646;23.5378;17.5527;11.9238;1.99381;1.46341;1.17168;1.3676;0.0;0.0
"Odisha";"Cuttack";7;2.92855;13.7578;10.9514;8.20034;16.7943;26.2678;6.51042;9.03691;14.8333;14.1749;8.76735;20.933;6.59415;24.6798;14.2099;24.2431;55.1725;14.6456;7.42661;34.5022;7.87454;2.99132;9.3558;17.71;22.4763;8.66718;3.39653;0.0;0.0;0.0;0.0
"Odisha";"Deogarh";7;18.8474;0.541649;18.0945;26.7126;9.50735;31.4609;6.16044;23.877;16.2117;9.43886;3.47423;7.18609;6.52543;38.4099;22.3637;40.3316;41.6384;2.37978;8.58537;1.11689;2.37335;0.657258;29.6381;15.5561;46.4986;4.9239;0.342088;0.0747628;1.87767;0.0;0.0
"Odisha";"Dhenkanal";7;1.87329;8.52157;1.4688;6.57097;3.30649;30.1949;6.95763;22.3428;20.9834;21.5732;18.6929;25.3083;15.7698;32.0682;21.3669;27.5812;53.5947;18.0617;15.6039;6.91121;2.54221;3.90581;10.4276;20.289;5.66721;10.6382;6.25086;0.522889;0.364806;0.0;0.0
"Odisha";"Gajapati";7;2.39952;14.6103;0.989808;4.44277;7.36241;11.9106;6.29195;9.07272;26.7957;10.867;6.74423;46.0651;3.12877;1.95567;3.06862;1.6603;63.1503;2.53743;0.718925;0.335934;3.15445;2.78693;5.14457;3.89719;5.86244;1.10296;1.95002;0.661618;11.6354;0.0;0.0
"Odisha";"Ganjam";7;3.56305;26.8834;1.26367;20.2909;20.9532;6.65383;6.19081;11.8437;8.34688;8.40491;7.60492;35.6987;24.177;22.5473;4.66132;15.6836;79.5457;8.99915;2.70841;2.60638;1.19116;0.758161;26.0791;6.92772;4.61225;1.84745;0.572979;0.00571308;0.163653;0.0;0.0
"Odisha";"Jagatsinghapur";7;1.50948;55.9012;14.873;7.02142;15.8289;20.5193;1.73955;4.43566;4.15852;4.70449;2.95063;4.06527;5.4707;5.67844;5.19;9.37271;72.1825;28.4134;5.86721;40.2334;9.74673;0.0587687;12.8603;16.9609;34.9763;5.22669;0.272533;0.0;0.0;0.0;0.0
"Odisha";"Jajapur";7;4.56043;8.11884;23.8016;2.31511;3.69548;30.0703;4.04588;10.2773;18.3756;10.6858;4.69821;15.0325;11.6239;13.1845;16.2345;13.6705;34.367;15.6338;3.79836;13.4185;6.24311;0.000188381;13.3702;21.3479;14.8169;5.15158;3.66841;0.0564075;0.00895715;0.0;0.0
"Odisha";"Jharsuguda";7;8.74219;3.20946;39.3001;14.5529;9.89672;30.9937;7.2815;2.47942;6.66072;4.4082;14.6948;2.85261;2.20046;32.9989;34.9712;28.9325;4.57114;1.58987;5.22731;3.09119;0.152282;5.76526;13.1683;11.5951;4.91184;4.90226;4.30928;1.22924;3.75521;0.0;0.0
"Odisha";"Kalahandi";7;7.84961;25.796;28.4936;6.57971;1.96578;8.24196;8.83344;7.06971;16.7418;14.2273;11.779;60.5365;29.2829;15.5507;10.8962;1.95953;46.3621;15.5859;1.32418;4.65151;2.91209;8.55443;20.3741;9.62942;10.6788;3.78862;2.38105;0.184315;1.44413;0.0;0.0
"Odisha";"Kandhamal";7;3.62201;19.7866;4.33316;35.0288;10.1008;8.77749;21.534;5.33979;12.9313;14.6767;8.83381;40.626;29.8881;43.6126;34.8642;9.97957;71.2843;24.4478;3.88629;4.09832;1.73901;2.13614;20.6289;12.5426;7.6811;3.09074;4.66464;2.84959;5.91088;0.0;0.0
"Odisha";"Kendrapara";7;0.573575;13.9562;28.1394;6.767;9.19112;10.6722;2.89564;6.11996;6.14403;7.29402;6.30712;7.77684;20.5324;10.4318;11.8887;4.123;28.2906;14.8239;3.27495;29.4059;4.99119;0.0552629;7.57374;13.6367;18.7828;8.89081;0.00432977;0.0;0.0;0.0;0.0
"Odisha";"Kendujhar";7;4.88203;13.231;14.7051;9.00931;3.30756;16.1903;8.44028;9.94731;13.0181;18.181;15.2457;11.2364;27.3533;15.311;21.5786;18.6348;24.3148;8.04342;3.3678;0.461074;0.766666;7.19339;14.0608;12.3609;4.53624;4.78671;5.83704;0.453169;5.94452;0.0;0.0
"Odisha";"Khordha";7;3.36497;19.0262;11.0731;6.73033;14.0073;27.3918;11.2754;9.4934;13.259;7.1236;2.50988;17.1063;7.64504;24.6085;12.1141;31.8778;89.2712;15.2456;2.43739;32.6278;4.42018;0.306762;17.9363;20.8672;16.2102;5.98523;4.00585;0.0;0.0;0.0;0.0
"Odisha";"Koraput";7;7.92353;21.8837;13.916;7.93777;1.78576;13.788;15.6501;13.8252;50.414;14.71;12.0224;27.092;14.8481;8.72921;8.33137;10.0081;13.1176;8.53525;1.56774;0.823373;6.37709;24.0125;8.51569;12.7882;9.97114;2.06428;6.48798;0.821217;1.54809;0.0;0.0
"Odisha";"Malkangiri";7;4.10541;26.3971;6.65029;8.11094;14.2027;5.32219;13.4751;7.89793;55.2561;9.58656;20.6888;49.925;16.0412;34.4657;20.8895;5.05099;6.46599;18.8918;6.45803;2.48684;11.9336;9.04418;15.0632;14.3156;12.9005;7.18498;5.58502;0.933076;1.14913;0.0;0.0
"Odisha";"Mayurbhanj";7;6.92719;20.407;8.80692;5.55726;1.54652;12.4886;6.94776;12.2061;13.7331;27.1628;12.7269;14.6092;18.1338;21.1127;21.4758;20.5225;18.7484;5.48403;3.23751;1.00974;0.742829;3.76837;16.922;18.0224;19.2805;6.96475;1.5295;0.190334;2.25527;0.0;0.0
"Odisha";"Nabarangpur";7;5.63422;4.30724;33.2617;8.3666;4.87435;9.67655;14.5081;4.0191;35.7534;18.4293;25.6616;85.6914;60.8189;3.16988;13.4883;5.35844;21.8622;8.98805;2.27792;2.70578;4.12234;14.9493;32.4982;5.15001;10.0452;0.596821;2.28797;0.243065;0.0671498;0.0;0.0
"Odisha";"Nayagarh";7;5.83875;4.75358;7.81192;12.1028;9.28317;23.3172;6.18557;8.98708;10.5673;6.9615;7.64308;33.1204;10.8815;33.8033;16.952;3.08811;92.9409;6.31202;6.59443;9.67873;8.79099;3.36013;10.7637;19.3679;4.08847;5.77793;4.15509;0.0;0.222994;0.0;0.0
"Odisha";"Nuapada";7;5.55225;21.8401;29.7954;5.29435;7.50929;12.7051;8.8176;21.6429;10.8106;12.4408;6.76595;43.318;33.6483;11.2016;11.3937;1.30328;40.7223;17.1917;0.849554;0.71836;0.690704;2.04214;36.8742;10.864;6.31277;2.71567;1.17468;0.0;1.96129;0.0;0.0
"Odisha";"Puri";7;0.381967;17.1674;8.4922;2.63159;7.45492;19.3877;4.26161;2.99552;4.26751;2.05128;0.339107;6.76562;3.51937;8.7822;15.2935;21.3865;57.0536;10.1067;2.94157;37.2375;1.46806;0.0;20.0329;16.4001;18.1165;3.19914;0.258011;0.0;0.0;0.0;0.0
"Odisha";"Rayagada";7;9.65688;24.0029;12.2057;4.91752;1.07515;8.87675;7.84761;6.26829;26.8114;20.3255;14.8882;59.6033;15.7161;5.41862;4.31212;5.08858;66.9795;9.30666;1.48361;0.971017;5.80675;11.4342;18.7415;3.67673;7.2027;1.01932;2.17512;0.402696;10.7221;0.0;0.0
"Odisha";"Sambalpur";7;5.55708;3.08768;19.307;11.0803;7.055;28.5451;4.74681;11.2827;5.62414;9.68509;5.60658;8.79838;5.77431;38.0619;33.4805;18.5201;21.4658;4.46861;7.40764;1.73622;1.42057;4.17237;15.4381;34.7706;10.7925;0.800513;0.523746;3.16634;0.70114;0.0;0.0
"Odisha";"Sonepur";7;0.540941;24.1043;22.3384;22.4848;6.15327;22.2411;6.40475;2.73034;5.54735;10.5638;9.73772;12.766;19.5683;29.0468;15.6591;17.9409;25.9207;36.3032;8.20605;2.11819;1.36488;1.07061;6.13838;28.1658;9.72049;3.81508;0.0554248;0.260767;3.64746;0.0;0.0
"Odisha";"Sundargarh";7;8.06847;3.40207;22.2988;10.6314;13.216;23.3846;10.3528;4.91289;3.95995;7.84336;10.1565;1.17141;4.82689;21.5582;18.2194;21.3181;10.4841;3.30552;3.64737;1.04366;1.11564;12.3841;18.3023;9.44756;9.53906;9.401;4.84744;4.97799;3.0556;0.0;0.0
"Puducherry";"Karaikal";7;0.511256;0.366231;6.39267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.32985;0.0;0.0;0.0;2.2178;1.33769;3.53639;3.21126;0.0;10.4107;0.84895;0.0112564;0.15759;0.0;0.0
"Puducherry";"Mahe";7;59.5;17.0;33.0;38.8;58.9;57.4;49.7;63.7;77.5;52.4;77.4;20.5;28.1;50.9;37.4;77.1;35.5;25.3;26.8;5.5;0.5;0.0;8.1;13.4;0.2;0.0;0.4;0.5;0.1;0.0;0.0
"Puducherry";"Pondicherry";7;0.557924;22.2822;0.386088;0.0;0.0;0.292949;0.0;0.0;0.0;0.0;0.00108333;2.43755;0.0;0.0885971;0.0;0.0;3.83592;1.37906;0.0;0.0;0.0;46.2729;4.2256;7.13946;0.0;11.2808;3.03551;0.00866666;0.0;0.0;0.0
"Puducherry";"Yanam";7;1.3;0.0;8.5;3.6;6.8;8.1;0.8;15.2;15.2;13.6;13.2;18.2;3.0;7.1;1.2;0.5;22.2;23.4;3.3;13.2;0.3;6.4;8.5;2.0;16.9;0.6;25.8;0.0;0.6;0.0;0.0
"Punjab";"Amritsar";7;14.9915;0.18519;7.73203;0.00027215;2.52622;0.920131;0.719382;0.642991;2.63439;9.65136;0.0548485;0.0;0.0156667;5.10245;23.9265;17.3123;1.52755;0.0356086;0.0;17.7289;77.6879;10.0809;2.18115;19.7115;2.91676;0.0214612;3.29565;10.5959;4.3845;0.0;0.0
"Punjab";"Barnala";7;27.0031;6.84528;0.363245;0.0311975;1.77187;0.6254;1.18107;3.41366;0.0;28.3228;0.0;0.0;0.199657;0.317357;0.4779;1.06553;27.5553;0.980153;0.0;0.286147;94.418;4.22364;2.3456;7.15693;3.37019;0.0;0.0;0.551503;5.63957;0.0;0.0
"Punjab";"Bathinda";7;27.8933;1.98064;0.160018;0.000573628;0.000129456;0.0870169;6.1382;0.11133;0.0;8.02379;0.0;0.026765;0.159076;0.0714962;11.3965;5.78231;7.40441;0.315395;0.0;0.0158957;28.9737;4.05094;1.25318;8.60953;1.14907;0.0;0.0;0.355247;8.44671;0.0;0.0
"Punjab";"Faridkot";7;8.91269;5.19738;1.15508;0.0;0.0979605;0.0;5.52207;0.0;0.0;1.9742;0.0;0.0906367;0.589829;0.0;54.3829;29.9523;13.7914;0.0744369;0.0;0.0;24.5683;12.1193;6.56907;1.04143;4.7897;0.0;0.0;1.24715;9.35563;0.0;0.0
"Punjab";"Fatehgarh Sahib";7;63.4892;4.22165;17.4863;3.4799;0.0817163;26.493;2.05226;0.0413093;2.92046;49.8038;8.11239;6.18198;4.16217;2.29279;26.9379;0.684348;56.5415;10.2558;0.0;2.87848;28.616;14.7546;0.0399264;5.93691;6.32886;0.0;1.05413;1.47477;2.23962;0.0;0.0
"Punjab";"Fazilka";7;10.7841;1.00712;0.0574692;0.0119643;0.0;0.0;8.98711;0.621886;0.0;2.92325;1.79912;0.965541;0.0;0.921253;50.1418;24.5006;21.0943;0.219633;0.0;0.0119643;2.04399;5.65383;0.267601;1.47192;1.38984;0.0;0.0;0.187718;9.91177;0.0;0.0
"Punjab";"Firozepur";7;3.62685;8.25681;4.31789;0.0;0.606728;0.0;2.75983;0.53218;0.0158334;5.43522;0.303935;0.0282893;1.10642;1.45522;36.8339;29.271;13.4756;0.525073;0.0;2.23926;34.2537;21.5416;3.62473;2.1753;3.80811;0.0;0.546343;6.45763;11.7094;0.0;0.0
"Punjab";"Gurdaspur";7;6.37977;0.0148203;0.854065;0.453491;0.432921;9.1917;9.91823;0.525085;1.90888;10.4752;1.40955;0.0;0.217614;0.356459;40.8222;13.0891;0.141636;0.00285389;0.0;27.4101;60.2883;6.94817;3.82555;1.16012;6.07735;1.41398;31.7863;15.2854;13.6275;0.0;0.0
"Punjab";"Hoshiarpur";7;9.90672;0.00540111;17.256;2.56284;0.162752;5.80494;2.13872;1.31004;0.8662;16.7181;1.25731;0.0;15.4768;2.80732;35.567;6.94701;9.55423;2.42408;0.0;32.9946;44.2136;1.51356;0.529685;2.79415;4.82986;1.43905;8.72721;6.44872;3.04388;0.0;0.0
"Punjab";"Jalandhar";7;30.4953;0.047235;18.7864;0.105054;7.87718e-05;0.876186;1.7423;3.99592;0.31858;28.4269;3.52222;0.0;3.45189;1.90005;10.1342;3.59074;13.4325;3.93997;0.0;26.0292;67.5086;2.64776;6.712;7.22584;2.50436;0.000330128;1.21702;10.2577;8.19499;0.0;0.0
"Punjab";"Kapurthala";7;31.7546;0.00424137;31.0505;0.000778248;0.000373241;0.187534;4.02393;4.84738;0.229445;33.2114;2.92821;0.0;3.70294;3.41408;26.0306;12.9278;9.46345;2.23052;0.0;34.3997;87.7743;7.92263;1.4165;19.1575;3.65843;0.000778248;2.39206;13.6636;12.0634;0.0;0.0
"Punjab";"Ludhiana";7;64.6904;2.09405;8.61676;0.374417;2.81492;3.98518;0.118134;4.4386;1.02267;26.0431;3.36503;0.418203;2.49178;6.51168;4.75447;0.658316;41.7228;3.37699;0.0;15.9047;56.2766;9.89378;6.31624;6.58836;2.7684;0.0;0.549219;3.87342;4.37485;0.0;0.0
"Punjab";"Mansa";7;14.0019;0.674109;2.60759;0.00574913;0.508459;0.436106;1.73469;0.0751526;0.0;10.6227;0.03467;0.982948;0.127825;0.0;10.7691;13.9585;10.0057;0.271107;0.0611191;0.00501797;51.948;18.5918;2.70281;6.70499;1.70086;0.0;0.0;0.815548;13.6979;0.0;0.0
"Punjab";"Moga";7;46.8207;4.66229;3.61134;0.000941645;0.223397;0.0392759;4.15052;1.2757;0.144022;9.2634;0.540316;0.00943223;4.91831;2.62314;12.4551;12.2471;17.5039;1.05319;0.0;3.48766;57.8333;8.20777;17.7329;2.28362;5.04098;0.0;0.929104;5.89749;16.0661;0.0;0.0
"Punjab";"Pathankot";7;24.8786;0.0;18.003;12.8279;4.29318;4.52754;4.00816;21.6347;0.248774;17.4853;25.5116;0.0;18.4727;2.2615;48.2493;13.6944;8.14306;0.260553;0.00888248;29.6033;35.5617;3.77745;19.6671;12.5913;0.132094;17.6217;7.89588;25.5123;45.586;0.0;0.0
"Punjab";"Patiala";7;48.6682;0.216206;10.2913;2.25452;0.977795;5.67775;1.46244;0.114673;2.50104;42.4468;5.00779;12.341;4.96017;0.450767;34.7345;0.800293;47.2697;6.44769;0.0;2.69157;43.4003;8.58494;0.894515;2.24797;2.47052;0.018283;0.264204;0.757245;6.14963;0.0;0.0
"Punjab";"Rupnagar";7;28.5276;26.0212;13.6392;7.01025;0.0;54.0958;0.00105868;4.0373;0.581319;26.2226;8.20423;5.95683;8.77172;13.9316;16.4104;6.20006;35.2428;11.7539;0.0;15.1982;16.6251;2.79144;0.662785;9.76957;2.87661;6.17735;1.08265;2.33983;17.489;0.0;0.0
"Punjab";"S.A.S Nagar";7;48.5208;5.84902;21.4953;1.47794;0.555661;38.3056;3.38047;0.220232;1.78817;42.289;4.74119;15.3421;2.56824;3.23049;22.0135;0.873205;44.6761;11.4776;0.0;5.59035;25.3084;21.8949;0.174266;6.69318;10.9748;1.00147;0.270094;2.89991;3.30611;0.0;0.0
"Punjab";"Sangrur";7;29.9753;0.218504;1.06795;0.136316;6.27539;1.09668;0.0177455;3.70432;0.46568;40.508;1.35565;0.0706227;5.78493;0.974651;13.4581;2.85568;24.3147;0.916598;0.0;0.863552;69.9452;10.4306;5.79525;3.38231;2.02044;0.0;0.0928567;0.221122;7.41823;0.0;0.0
"Punjab";"Shahid Bhagat Singh Nagar";7;32.4762;11.0775;7.69929;1.72101;0.0;16.3682;0.0;0.736095;0.0;23.9827;3.94272;2.59947;7.83423;7.80314;5.60286;2.23846;28.5571;4.88348;0.0;24.9249;18.6747;5.93208;0.704092;12.8229;1.55126;1.82119;0.778257;7.02375;10.9365;0.0;0.0
"Punjab";"Sri Muktsar Sahib";7;14.3897;1.49679;0.123368;0.0;0.0;0.0;16.1603;0.204391;0.0;0.94919;0.172105;0.134976;0.0135844;0.0;55.7919;24.2695;20.4574;0.00520231;0.0;0.0;9.16374;1.91767;1.62495;1.90498;3.94793;0.0;0.0;0.211497;10.662;0.0;0.0
"Punjab";"Tarn Taran";7;15.2493;1.78588;12.372;0.0;1.58634;0.0;2.93179;1.42316;0.680332;6.14196;0.386857;0.0;1.10933;6.93867;29.0261;23.2855;4.36192;0.275388;0.0;11.6205;81.4919;11.7326;1.7008;21.8204;3.52742;0.0;1.02821;10.0797;6.7738;0.0;0.0
"Rajasthan";"Ajmer";7;11.4255;39.671;10.905;9.50313;3.50029;2.53102;2.01218;10.7232;0.634654;1.98305;13.6859;1.56304;8.49603;6.70836;6.57305;8.87047;3.81541;3.00956;12.2081;19.4242;1.07407;0.0846793;18.1801;28.801;24.1597;32.7325;17.0316;6.71636;0.401662;0.0;0.0
"Rajasthan";"Alwar";7;11.395;13.2339;2.00506;0.541156;0.0343737;0.0;5.56096;0.0159436;0.0310452;4.99597;3.808;4.85484;7.86821;14.8227;11.3226;3.34688;9.06502;6.58082;2.08302;2.94766;22.3285;8.76812;16.1276;13.0502;2.21828;10.8073;4.6922;19.8227;19.7393;0.0;0.0
"Rajasthan";"Banswara";7;12.4899;8.16766;0.60095;8.19029;11.6643;49.4868;4.80143;14.3971;2.78081;0.00103193;25.6208;26.3436;10.8587;56.8116;27.9839;14.2416;2.57828;1.74134;72.0347;7.11752;1.56824;0.348787;6.41921;18.9937;8.43819;22.8688;9.62316;2.37369;0.0;0.0;0.0
"Rajasthan";"Baran";7;21.6823;32.9014;4.87283;7.77326;3.51764;0.406238;23.0888;23.1713;2.73141;16.3743;3.67005;19.0634;10.2528;7.50582;10.9336;2.85669;1.01023;5.33171;4.45195;12.7034;50.7991;18.1598;36.9903;8.0753;13.26;16.6327;10.1388;1.66898;16.1668;0.0;0.0
